year,country,wiki,lower_bound,upper_bound,mean
2018,Brazil,tawiki,1,10,5.5
2018,Brazil,tetwiki,1,10,5.5
2018,Brazil,thwiki,1,10,5.5
2018,Brazil,tkwiki,1,10,5.5
2018,Brazil,tlwiki,1,10,5.5
2018,Brazil,tnwiki,1,10,5.5
2018,Brazil,towiki,1,10,5.5
2018,Brazil,trwiki,1,10,5.5
2018,Brazil,tswiki,1,10,5.5
2018,Brazil,twwiki,1,10,5.5
2018,Brazil,tywiki,1,10,5.5
2018,Brazil,ukwiki,1,10,5.5
2018,Brazil,vecwiki,1,10,5.5
2018,Brazil,vepwiki,1,10,5.5
2018,Brazil,viwiki,1,10,5.5
2018,Brazil,vlswiki,1,10,5.5
2018,Brazil,vowiki,1,10,5.5
2018,Brazil,warwiki,1,10,5.5
2018,Brazil,wawiki,1,10,5.5
2018,Brazil,xhwiki,1,10,5.5
2018,Brazil,zh_min_nanwiki,1,10,5.5
2018,Brazil,zh_yuewiki,1,10,5.5
2018,Brazil,zhwiki,1,10,5.5
2018,Brazil,zuwiki,1,10,5.5
2018,British Indian Ocean Territory,enwiki,1,10,5.5
2018,British Virgin Islands,enwiki,1,11,6.0
2018,Brunei,bnwiki,1,10,5.5
2018,Brunei,enwiki,12,25,18.5
2018,Brunei,eswiki,1,10,5.5
2018,Brunei,idwiki,1,10,5.5
2018,Brunei,jawiki,1,10,5.5
2018,Brunei,mlwiki,1,10,5.5
2018,Brunei,mswiki,1,14,7.5
2018,Brunei,simplewiki,1,10,5.5
2018,Brunei,zhwiki,1,10,5.5
2018,Bulgaria,arwiki,1,11,6.0
2018,Bulgaria,azwiki,1,10,5.5
2018,Bulgaria,bewiki,1,10,5.5
2018,Bulgaria,bgwiki,304,322,313.0
2018,Bulgaria,bswiki,1,10,5.5
2018,Bulgaria,cswiki,1,10,5.5
2018,Bulgaria,cuwiki,1,10,5.5
2018,Bulgaria,dewiki,1,10,5.5
2018,Bulgaria,elwiki,1,10,5.5
2018,Bulgaria,enwiki,153,171,162.0
2018,Bulgaria,eowiki,1,10,5.5
2018,Bulgaria,eswiki,1,10,5.5
2018,Bulgaria,fawiki,1,11,6.0
2018,Bulgaria,frwiki,1,13,7.0
2018,Bulgaria,glwiki,1,10,5.5
2018,Bulgaria,hewiki,1,10,5.5
2018,Bulgaria,hiwiki,1,10,5.5
2018,Bulgaria,hrwiki,1,10,5.5
2018,Bulgaria,huwiki,1,10,5.5
2018,Bulgaria,hywiki,1,10,5.5
2018,Bulgaria,itwiki,1,10,5.5
2018,Bulgaria,jawiki,1,10,5.5
2018,Bulgaria,kowiki,1,11,6.0
2018,Bulgaria,lawiki,1,10,5.5
2018,Bulgaria,mkwiki,1,10,5.5
2018,Bulgaria,mnwiki,1,10,5.5
2018,Bulgaria,mswiki,1,10,5.5
2018,Bulgaria,mywiki,1,10,5.5
2018,Bulgaria,nlwiki,1,10,5.5
2018,Bulgaria,nowiki,1,10,5.5
2018,Bulgaria,plwiki,1,10,5.5
2018,Bulgaria,ptwiki,1,10,5.5
2018,Bulgaria,roa_rupwiki,1,10,5.5
2018,Bulgaria,rowiki,1,10,5.5
2018,Bulgaria,ruewiki,1,10,5.5
2018,Bulgaria,ruwiki,11,29,20.0
2018,Bulgaria,simplewiki,1,14,7.5
2018,Bulgaria,skwiki,1,10,5.5
2018,Bulgaria,slwiki,1,10,5.5
2018,Bulgaria,sqwiki,1,10,5.5
2018,Bulgaria,srwiki,1,10,5.5
2018,Bulgaria,svwiki,1,10,5.5
2018,Bulgaria,tkwiki,1,10,5.5
2018,Bulgaria,trwiki,2,14,8.0
2018,Bulgaria,ukwiki,1,10,5.5
2018,Bulgaria,viwiki,1,10,5.5
2018,Bulgaria,zh_yuewiki,1,10,5.5
2018,Bulgaria,zhwiki,1,10,5.5
2018,Burkina Faso,enwiki,1,10,5.5
2018,Burkina Faso,frwiki,1,10,5.5
2018,Burkina Faso,nlwiki,1,10,5.5
2018,Burundi,enwiki,1,10,5.5
2018,Burundi,frwiki,1,10,5.5
2018,Cambodia,cebwiki,1,10,5.5
2018,Cambodia,dewiki,1,11,6.0
2018,Cambodia,enwiki,38,55,46.5
2018,Cambodia,eswiki,1,10,5.5
2018,Cambodia,frwiki,1,19,10.0
2018,Cambodia,huwiki,1,10,5.5
2018,Cambodia,idwiki,1,10,5.5
2018,Cambodia,itwiki,1,10,5.5
2018,Cambodia,jawiki,1,10,5.5
2018,Cambodia,kmwiki,9,27,18.0
2018,Cambodia,lowiki,1,10,5.5
2018,Cambodia,lvwiki,1,10,5.5
2018,Cambodia,mnwiki,1,10,5.5
2018,Cambodia,mswiki,1,10,5.5
2018,Cambodia,nlwiki,1,10,5.5
2018,Cambodia,plwiki,1,10,5.5
2018,Cambodia,ptwiki,1,10,5.5
2018,Cambodia,ruwiki,1,10,5.5
2018,Cambodia,simplewiki,1,10,5.5
2018,Cambodia,thwiki,1,10,5.5
2018,Cambodia,viwiki,1,10,5.5
2018,Cambodia,zh_yuewiki,1,10,5.5
2018,Cambodia,zhwiki,1,10,5.5
2018,Cameroon,arwiki,1,10,5.5
2018,Cameroon,dewiki,1,10,5.5
2018,Cameroon,enwiki,2,13,7.5
2018,Cameroon,eswiki,1,10,5.5
2018,Cameroon,frwiki,10,22,16.0
2018,Cameroon,zhwiki,1,10,5.5
2018,Canada,abwiki,1,10,5.5
2018,Canada,afwiki,1,10,5.5
2018,Canada,angwiki,1,10,5.5
2018,Canada,anwiki,1,10,5.5
2018,Canada,arcwiki,1,10,5.5
2018,Canada,arwiki,3,20,11.5
2018,Canada,arzwiki,1,10,5.5
2018,Canada,astwiki,1,10,5.5
2018,Canada,aswiki,1,10,5.5
2018,Canada,atjwiki,1,10,5.5
2018,Canada,avwiki,1,10,5.5
2018,Canada,azbwiki,1,10,5.5
2018,Canada,azwiki,1,11,6.0
2018,Canada,barwiki,1,10,5.5
2018,Canada,bawiki,1,10,5.5
2018,Canada,bclwiki,1,10,5.5
2018,Canada,be_x_oldwiki,1,10,5.5
2018,Canada,bewiki,1,10,5.5
2018,Canada,bgwiki,1,17,9.0
2018,Canada,bhwiki,1,10,5.5
2018,Canada,bnwiki,1,10,5.5
2018,Canada,brwiki,1,10,5.5
2018,Canada,bswiki,1,10,5.5
2018,Canada,cawiki,1,10,5.5
2018,Canada,cdowiki,1,10,5.5
2018,Canada,cebwiki,1,10,5.5
2018,Canada,cewiki,1,11,6.0
2018,Canada,ckbwiki,1,10,5.5
2018,Canada,cswiki,1,10,5.5
2018,Canada,cywiki,1,10,5.5
2018,Canada,dawiki,1,10,5.5
2018,Canada,dewiki,5,20,12.5
2018,Canada,diqwiki,1,10,5.5
2018,Canada,dvwiki,1,10,5.5
2018,Canada,elwiki,1,12,6.5
2018,Canada,enwiki,3332,3350,3341.0
2018,Canada,eowiki,1,10,5.5
2018,Canada,eswiki,17,35,26.0
2018,Canada,etwiki,1,10,5.5
2018,Canada,euwiki,1,13,7.0
2018,Canada,extwiki,1,10,5.5
2018,Canada,fawiki,16,34,25.0
2018,Canada,fiwiki,1,10,5.5
2018,Canada,fowiki,1,10,5.5
2018,Canada,frwiki,492,510,501.0
2018,Canada,furwiki,1,10,5.5
2018,Canada,fywiki,1,10,5.5
2018,Canada,gawiki,1,10,5.5
2018,Canada,glwiki,1,10,5.5
2018,Canada,gomwiki,1,10,5.5
2018,Canada,guwiki,1,10,5.5
2018,Canada,hakwiki,1,10,5.5
2018,Canada,hawwiki,1,10,5.5
2018,Canada,hewiki,2,20,11.0
2018,Canada,hifwiki,1,10,5.5
2018,Canada,hiwiki,1,13,7.0
2018,Canada,hrwiki,1,10,5.5
2018,Canada,hsbwiki,1,10,5.5
2018,Canada,htwiki,1,10,5.5
2018,Canada,huwiki,1,10,5.5
2018,Canada,hywiki,1,11,6.0
2018,Canada,iawiki,1,10,5.5
2018,Canada,idwiki,1,10,5.5
2018,Canada,ilowiki,1,10,5.5
2018,Canada,iowiki,1,10,5.5
2018,Canada,iswiki,1,10,5.5
2018,Canada,itwiki,4,16,10.0
2018,Canada,jawiki,14,30,22.0
2018,Canada,jbowiki,1,10,5.5
2018,Canada,jvwiki,1,10,5.5
2018,Canada,kawiki,1,10,5.5
2018,Canada,kkwiki,1,10,5.5
2018,Canada,kmwiki,1,10,5.5
2018,Canada,knwiki,1,10,5.5
2018,Canada,kowiki,10,27,18.5
2018,Canada,krcwiki,1,10,5.5
2018,Canada,kuwiki,1,10,5.5
2018,Canada,kywiki,1,10,5.5
2018,Canada,ladwiki,1,10,5.5
2018,Canada,lawiki,1,10,5.5
2018,Canada,lmowiki,1,10,5.5
2018,Canada,lnwiki,1,10,5.5
2018,Canada,lrcwiki,1,10,5.5
2018,Canada,ltwiki,1,10,5.5
2018,Canada,lvwiki,1,10,5.5
2018,Canada,maiwiki,1,10,5.5
2018,Canada,map_bmswiki,1,10,5.5
2018,Canada,mgwiki,1,10,5.5
2018,Canada,mhrwiki,1,10,5.5
2018,Canada,miwiki,1,10,5.5
2018,Canada,mkwiki,1,10,5.5
2018,Canada,mlwiki,1,10,5.5
2018,Canada,mnwiki,1,10,5.5
2018,Canada,mrwiki,1,10,5.5
2018,Canada,mswiki,1,10,5.5
2018,Canada,mtwiki,1,10,5.5
2018,Canada,mywiki,1,10,5.5
2018,Canada,mznwiki,1,10,5.5
2018,Canada,nawiki,1,10,5.5
2018,Canada,nds_nlwiki,1,10,5.5
2018,Canada,ndswiki,1,10,5.5
2018,Canada,newiki,1,10,5.5
2018,Canada,newwiki,1,10,5.5
2018,Canada,nlwiki,1,12,6.5
2018,Canada,nnwiki,1,10,5.5
2018,Canada,nowiki,1,11,6.0
2018,Canada,ocwiki,1,10,5.5
2018,Canada,orwiki,1,10,5.5
2018,Canada,oswiki,1,10,5.5
2018,Canada,pamwiki,1,10,5.5
2018,Canada,pawiki,1,11,6.0
2018,Canada,pihwiki,1,10,5.5
2018,Canada,plwiki,1,13,7.0
2018,Canada,pnbwiki,1,10,5.5
2018,Canada,pswiki,1,10,5.5
2018,Canada,ptwiki,2,15,8.5
2018,Canada,quwiki,1,10,5.5
2018,Canada,rowiki,1,12,6.5
2018,Canada,ruwiki,12,30,21.0
2018,Canada,rwwiki,1,10,5.5
2018,Canada,sahwiki,1,10,5.5
2018,Canada,sawiki,1,10,5.5
2018,Canada,scnwiki,1,10,5.5
2018,Canada,scowiki,1,10,5.5
2018,Canada,sdwiki,1,10,5.5
2018,Canada,shwiki,1,10,5.5
2018,Canada,simplewiki,17,35,26.0
2018,Canada,siwiki,1,10,5.5
2018,Canada,skwiki,1,12,6.5
2018,Canada,slwiki,1,10,5.5
2018,Canada,snwiki,1,10,5.5
2018,Canada,sowiki,1,10,5.5
2018,Canada,sqwiki,1,10,5.5
2018,Canada,srwiki,1,11,6.0
2018,Canada,svwiki,1,10,5.5
2018,Canada,swwiki,1,10,5.5
2018,Canada,tawiki,1,10,5.5
2018,Canada,tewiki,1,10,5.5
2018,Canada,tgwiki,1,10,5.5
2018,Canada,thwiki,1,10,5.5
2018,Canada,tkwiki,1,10,5.5
2018,Canada,tlwiki,1,10,5.5
2018,Canada,tnwiki,1,10,5.5
2018,Canada,trwiki,4,21,12.5
2018,Canada,ttwiki,1,10,5.5
2018,Canada,tyvwiki,1,10,5.5
2018,Canada,ukwiki,4,22,13.0
2018,Canada,urwiki,1,10,5.5
2018,Canada,uzwiki,1,10,5.5
2018,Canada,vecwiki,1,10,5.5
2018,Canada,viwiki,3,15,9.0
2018,Canada,warwiki,1,10,5.5
2018,Canada,wowiki,1,10,5.5
2018,Canada,wuuwiki,1,10,5.5
2018,Canada,xmfwiki,1,10,5.5
2018,Canada,yiwiki,1,10,5.5
2018,Canada,yowiki,1,10,5.5
2018,Canada,zh_classicalwiki,1,11,6.0
2018,Canada,zh_min_nanwiki,1,10,5.5
2018,Canada,zh_yuewiki,1,10,5.5
2018,Canada,zhwiki,90,108,99.0
2018,Canada,zuwiki,1,10,5.5
2018,Cape Verde,dewiki,1,10,5.5
2018,Cape Verde,enwiki,1,10,5.5
2018,Cape Verde,eswiki,1,10,5.5
2018,Cape Verde,frwiki,1,10,5.5
2018,Cape Verde,itwiki,1,10,5.5
2018,Cape Verde,nlwiki,1,10,5.5
2018,Cape Verde,ptwiki,1,10,5.5
2018,Caribbean Netherlands,enwiki,1,12,6.5
2018,Caribbean Netherlands,nlwiki,1,10,5.5
2018,Cayman Islands,enwiki,1,10,5.5
2018,Cayman Islands,eswiki,1,10,5.5
2018,Central African Republic,cawiki,1,10,5.5
2018,Central African Republic,eswiki,1,10,5.5
2018,Central African Republic,frwiki,1,10,5.5
2018,Chad,enwiki,1,10,5.5
2018,Chad,eswiki,1,10,5.5
2018,Chad,frwiki,1,11,6.0
2018,Chile,anwiki,1,10,5.5
2018,Chile,arwiki,1,10,5.5
2018,Chile,astwiki,1,10,5.5
2018,Chile,aywiki,1,10,5.5
2018,Chile,azwiki,1,10,5.5
2018,Chile,barwiki,1,10,5.5
2018,Chile,bgwiki,1,10,5.5
2018,Chile,brwiki,1,10,5.5
2018,Chile,cawiki,1,10,5.5
2018,Chile,cbk_zamwiki,1,10,5.5
2018,Chile,cswiki,1,10,5.5
2018,Chile,dewiki,1,14,7.5
2018,Chile,elwiki,2,20,11.0
2018,Chile,enwiki,147,165,156.0
2018,Chile,eowiki,1,10,5.5
2018,Chile,eswiki,904,922,913.0
2018,Chile,euwiki,1,10,5.5
2018,Chile,extwiki,1,10,5.5
2018,Chile,fawiki,1,10,5.5
2018,Chile,fiwiki,1,10,5.5
2018,Chile,frwiki,1,15,8.0
2018,Chile,glwiki,1,10,5.5
2018,Chile,gnwiki,1,10,5.5
2018,Chile,hiwiki,1,10,5.5
2018,Chile,htwiki,1,10,5.5
2018,Chile,huwiki,1,10,5.5
2018,Chile,idwiki,1,10,5.5
2018,Chile,itwiki,1,13,7.0
2018,Chile,jawiki,1,10,5.5
2018,Chile,kowiki,1,10,5.5
2018,Chile,kuwiki,1,10,5.5
2018,Chile,ladwiki,1,10,5.5
2018,Chile,lbwiki,1,10,5.5
2018,Chile,lmowiki,1,10,5.5
2018,Chile,ltwiki,1,10,5.5
2018,Chile,mwlwiki,1,10,5.5
2018,Chile,nlwiki,1,10,5.5
2018,Chile,nowiki,1,10,5.5
2018,Chile,nrmwiki,1,10,5.5
2018,Chile,ocwiki,1,10,5.5
2018,Chile,papwiki,1,10,5.5
2018,Chile,pawiki,1,10,5.5
2018,Chile,pihwiki,1,10,5.5
2018,Chile,plwiki,1,10,5.5
2018,Chile,pnbwiki,1,10,5.5
2018,Chile,pntwiki,1,10,5.5
2018,Chile,ptwiki,1,10,5.5
2018,Chile,rmywiki,1,10,5.5
2018,Chile,ruwiki,1,10,5.5
2018,Chile,sahwiki,1,10,5.5
2018,Chile,scowiki,1,10,5.5
2018,Chile,shwiki,1,10,5.5
2018,Chile,simplewiki,1,10,5.5
2018,Chile,slwiki,1,10,5.5
2018,Chile,srwiki,1,10,5.5
2018,Chile,svwiki,1,12,6.5
2018,Chile,tgwiki,1,10,5.5
2018,Chile,tkwiki,1,10,5.5
2018,Chile,tlwiki,1,10,5.5
2018,Chile,trwiki,1,10,5.5
2018,Chile,uzwiki,1,10,5.5
2018,Chile,vowiki,1,10,5.5
2018,Chile,xhwiki,1,10,5.5
2018,Chile,zhwiki,1,10,5.5
2018,Cocos Islands,enwiki,1,10,5.5
2018,Colombia,afwiki,1,10,5.5
2018,Colombia,alswiki,1,10,5.5
2018,Colombia,amwiki,1,10,5.5
2018,Colombia,anwiki,1,10,5.5
2018,Colombia,arwiki,1,10,5.5
2018,Colombia,astwiki,1,10,5.5
2018,Colombia,aywiki,1,10,5.5
2018,Colombia,azbwiki,1,10,5.5
2018,Colombia,azwiki,1,10,5.5
2018,Colombia,bawiki,1,10,5.5
2018,Colombia,be_x_oldwiki,1,13,7.0
2018,Colombia,bewiki,1,10,5.5
2018,Colombia,bgwiki,1,10,5.5
2018,Colombia,bpywiki,1,10,5.5
2018,Colombia,brwiki,1,10,5.5
2018,Colombia,cawiki,1,10,5.5
2018,Colombia,cebwiki,1,10,5.5
2018,Colombia,cewiki,1,10,5.5
2018,Colombia,cswiki,1,10,5.5
2018,Colombia,cywiki,1,10,5.5
2018,Colombia,dawiki,1,13,7.0
2018,Colombia,dewiki,1,10,5.5
2018,Colombia,elwiki,1,10,5.5
2018,Colombia,enwiki,122,140,131.0
2018,Colombia,eowiki,1,10,5.5
2018,Colombia,eswiki,844,862,853.0
2018,Colombia,etwiki,1,10,5.5
2018,Colombia,euwiki,1,10,5.5
2018,Colombia,fawiki,1,10,5.5
2018,Colombia,fiwiki,1,10,5.5
2018,Colombia,frwiki,2,13,7.5
2018,Colombia,glwiki,1,11,6.0
2018,Colombia,gnwiki,1,10,5.5
2018,Colombia,gvwiki,1,10,5.5
2018,Colombia,hewiki,1,10,5.5
2018,Colombia,hiwiki,1,10,5.5
2018,Colombia,hrwiki,1,10,5.5
2018,Colombia,htwiki,1,10,5.5
2018,Colombia,huwiki,1,10,5.5
2018,Colombia,hywiki,1,10,5.5
2018,Colombia,idwiki,1,10,5.5
2018,Colombia,iowiki,1,10,5.5
2018,Colombia,itwiki,1,11,6.0
2018,Colombia,jawiki,1,10,5.5
2018,Colombia,kawiki,1,10,5.5
2018,Colombia,kkwiki,1,10,5.5
2018,Colombia,kowiki,1,10,5.5
2018,Colombia,kuwiki,1,10,5.5
2018,Colombia,kywiki,1,10,5.5
2018,Colombia,lijwiki,1,10,5.5
2018,Colombia,ltwiki,1,10,5.5
2018,Colombia,lvwiki,1,10,5.5
2018,Colombia,mkwiki,1,10,5.5
2018,Colombia,mrwiki,1,10,5.5
2018,Colombia,mswiki,1,11,6.0
2018,Colombia,mznwiki,1,10,5.5
2018,Colombia,nlwiki,1,11,6.0
2018,Colombia,nnwiki,1,10,5.5
2018,Colombia,nowiki,1,10,5.5
2018,Colombia,ocwiki,1,10,5.5
2018,Colombia,pcdwiki,1,10,5.5
2018,Colombia,plwiki,1,10,5.5
2018,Colombia,pnbwiki,1,10,5.5
2018,Colombia,ptwiki,1,10,5.5
2018,Colombia,quwiki,1,10,5.5
2018,Colombia,rowiki,1,10,5.5
2018,Colombia,ruwiki,1,11,6.0
2018,Colombia,sahwiki,1,10,5.5
2018,Colombia,scowiki,1,10,5.5
2018,Colombia,scwiki,1,10,5.5
2018,Colombia,shwiki,1,10,5.5
2018,Colombia,simplewiki,1,10,5.5
2018,Colombia,siwiki,1,10,5.5
2018,Colombia,skwiki,1,10,5.5
2018,Colombia,sowiki,1,10,5.5
2018,Colombia,sqwiki,1,10,5.5
2018,Colombia,srwiki,1,10,5.5
2018,Colombia,suwiki,1,10,5.5
2018,Colombia,svwiki,1,10,5.5
2018,Colombia,swwiki,1,10,5.5
2018,Colombia,tawiki,1,10,5.5
2018,Colombia,tewiki,1,10,5.5
2018,Colombia,tgwiki,1,10,5.5
2018,Colombia,thwiki,1,10,5.5
2018,Colombia,tlwiki,1,10,5.5
2018,Colombia,trwiki,1,11,6.0
2018,Colombia,tswiki,1,10,5.5
2018,Colombia,ttwiki,1,10,5.5
2018,Colombia,udmwiki,1,10,5.5
2018,Colombia,ukwiki,1,11,6.0
2018,Colombia,urwiki,1,10,5.5
2018,Colombia,uzwiki,1,10,5.5
2018,Colombia,viwiki,1,10,5.5
2018,Colombia,vowiki,1,10,5.5
2018,Colombia,warwiki,1,10,5.5
2018,Colombia,wuuwiki,1,10,5.5
2018,Colombia,xmfwiki,1,10,5.5
2018,Colombia,yowiki,1,10,5.5
2018,Colombia,zh_min_nanwiki,1,10,5.5
2018,Colombia,zh_yuewiki,1,10,5.5
2018,Colombia,zhwiki,1,10,5.5
2018,Colombia,zuwiki,1,10,5.5
2018,Comoros,enwiki,1,10,5.5
2018,Comoros,frwiki,1,13,7.0
2018,Cook Islands,enwiki,1,10,5.5
2018,Costa Rica,barwiki,1,10,5.5
2018,Costa Rica,dewiki,1,10,5.5
2018,Costa Rica,elwiki,1,10,5.5
2018,Costa Rica,emlwiki,1,10,5.5
2018,Costa Rica,enwiki,30,46,38.0
2018,Costa Rica,eowiki,1,10,5.5
2018,Costa Rica,eswiki,92,110,101.0
2018,Costa Rica,frwiki,1,11,6.0
2018,Costa Rica,glwiki,1,10,5.5
2018,Costa Rica,huwiki,1,10,5.5
2018,Costa Rica,itwiki,1,10,5.5
2018,Costa Rica,jawiki,1,10,5.5
2018,Costa Rica,kowiki,1,10,5.5
2018,Costa Rica,nowiki,1,10,5.5
2018,Costa Rica,plwiki,1,10,5.5
2018,Costa Rica,ptwiki,1,10,5.5
2018,Costa Rica,rowiki,1,10,5.5
2018,Costa Rica,simplewiki,1,10,5.5
2018,Costa Rica,sowiki,1,10,5.5
2018,Costa Rica,svwiki,1,10,5.5
2018,Croatia,arwiki,1,10,5.5
2018,Croatia,bswiki,1,11,6.0
2018,Croatia,cswiki,1,12,6.5
2018,Croatia,cywiki,1,10,5.5
2018,Croatia,dawiki,1,10,5.5
2018,Croatia,dewiki,1,10,5.5
2018,Croatia,enwiki,177,195,186.0
2018,Croatia,eowiki,1,10,5.5
2018,Croatia,eswiki,1,10,5.5
2018,Croatia,etwiki,1,10,5.5
2018,Croatia,fiwiki,1,10,5.5
2018,Croatia,frwiki,1,10,5.5
2018,Croatia,fywiki,1,10,5.5
2018,Croatia,hewiki,1,10,5.5
2018,Croatia,hrwiki,187,205,196.0
2018,Croatia,huwiki,1,10,5.5
2018,Croatia,itwiki,1,10,5.5
2018,Croatia,kowiki,1,10,5.5
2018,Croatia,kywiki,1,10,5.5
2018,Croatia,lawiki,1,10,5.5
2018,Croatia,ltwiki,1,10,5.5
2018,Croatia,nlwiki,1,10,5.5
2018,Croatia,plwiki,1,10,5.5
2018,Croatia,ptwiki,1,10,5.5
2018,Croatia,ruwiki,1,10,5.5
2018,Croatia,shwiki,6,24,15.0
2018,Croatia,simplewiki,1,10,5.5
2018,Croatia,skwiki,1,10,5.5
2018,Croatia,slwiki,1,15,8.0
2018,Croatia,sqwiki,1,10,5.5
2018,Croatia,srwiki,1,12,6.5
2018,Croatia,svwiki,1,10,5.5
2018,Croatia,thwiki,1,10,5.5
2018,Croatia,trwiki,1,10,5.5
2018,Croatia,ukwiki,1,10,5.5
2018,Croatia,zhwiki,1,10,5.5
2018,Curaçao,enwiki,1,10,5.5
2018,Curaçao,nlwiki,1,10,5.5
2018,Curaçao,papwiki,1,10,5.5
2018,Cyprus,bclwiki,1,10,5.5
2018,Cyprus,bgwiki,1,10,5.5
2018,Cyprus,cebwiki,1,10,5.5
2018,Cyprus,dewiki,1,12,6.5
2018,Cyprus,elwiki,6,24,15.0
2018,Cyprus,enwiki,41,59,50.0
2018,Cyprus,eswiki,1,10,5.5
2018,Cyprus,fawiki,1,10,5.5
2018,Cyprus,fiwiki,1,10,5.5
2018,Cyprus,frwiki,1,10,5.5
2018,Cyprus,hewiki,1,10,5.5
2018,Cyprus,idwiki,1,10,5.5
2018,Cyprus,itwiki,1,10,5.5
2018,Cyprus,kawiki,1,10,5.5
2018,Cyprus,lvwiki,1,10,5.5
2018,Cyprus,plwiki,1,10,5.5
2018,Cyprus,ptwiki,1,10,5.5
2018,Cyprus,ruwiki,1,10,5.5
2018,Cyprus,shwiki,1,10,5.5
2018,Cyprus,simplewiki,1,10,5.5
2018,Cyprus,srwiki,1,10,5.5
2018,Cyprus,svwiki,1,10,5.5
2018,Cyprus,trwiki,1,15,8.0
2018,Cyprus,ukwiki,1,10,5.5
2018,Cyprus,urwiki,1,10,5.5
2018,Czech Republic,afwiki,1,10,5.5
2018,Czech Republic,amwiki,1,10,5.5
2018,Czech Republic,arwiki,1,10,5.5
2018,Czech Republic,astwiki,1,10,5.5
2018,Czech Republic,aswiki,1,10,5.5
2018,Czech Republic,azbwiki,1,10,5.5
2018,Czech Republic,azwiki,1,10,5.5
2018,Czech Republic,be_x_oldwiki,1,10,5.5
2018,Czech Republic,bewiki,1,10,5.5
2018,Czech Republic,bgwiki,1,16,8.5
2018,Czech Republic,bswiki,1,10,5.5
2018,Czech Republic,cawiki,1,10,5.5
2018,Czech Republic,cebwiki,1,10,5.5
2018,Czech Republic,ckbwiki,1,10,5.5
2018,Czech Republic,cswiki,817,835,826.0
2018,Czech Republic,cywiki,1,10,5.5
2018,Czech Republic,dawiki,1,10,5.5
2018,Czech Republic,dewiki,12,28,20.0
2018,Czech Republic,dsbwiki,1,10,5.5
2018,Czech Republic,elwiki,1,10,5.5
2018,Czech Republic,enwiki,172,190,181.0
2018,Czech Republic,eowiki,2,20,11.0
2018,Czech Republic,eswiki,1,10,5.5
2018,Czech Republic,etwiki,1,10,5.5
2018,Czech Republic,euwiki,1,10,5.5
2018,Czech Republic,fawiki,1,15,8.0
2018,Czech Republic,fiwiki,1,10,5.5
2018,Czech Republic,frwiki,3,20,11.5
2018,Czech Republic,fywiki,1,10,5.5
2018,Czech Republic,glwiki,1,10,5.5
2018,Czech Republic,hewiki,1,10,5.5
2018,Czech Republic,hrwiki,1,10,5.5
2018,Czech Republic,hsbwiki,1,10,5.5
2018,Czech Republic,htwiki,1,10,5.5
2018,Czech Republic,huwiki,1,10,5.5
2018,Czech Republic,hywiki,1,10,5.5
2018,Czech Republic,idwiki,1,10,5.5
2018,Czech Republic,itwiki,1,12,6.5
2018,Czech Republic,jawiki,1,10,5.5
2018,Czech Republic,kawiki,1,10,5.5
2018,Czech Republic,kowiki,1,11,6.0
2018,Czech Republic,kuwiki,1,10,5.5
2018,Czech Republic,kywiki,1,10,5.5
2018,Czech Republic,lawiki,1,10,5.5
2018,Czech Republic,lbwiki,1,10,5.5
2018,Czech Republic,lmowiki,1,10,5.5
2018,Czech Republic,ltwiki,1,10,5.5
2018,Czech Republic,lvwiki,1,10,5.5
2018,Czech Republic,mgwiki,1,10,5.5
2018,Czech Republic,mkwiki,1,10,5.5
2018,Czech Republic,mswiki,1,10,5.5
2018,Czech Republic,myvwiki,1,10,5.5
2018,Czech Republic,nlwiki,1,11,6.0
2018,Czech Republic,novwiki,1,10,5.5
2018,Czech Republic,nowiki,1,10,5.5
2018,Czech Republic,pawiki,1,10,5.5
2018,Czech Republic,plwiki,2,13,7.5
2018,Czech Republic,pswiki,1,10,5.5
2018,Czech Republic,ptwiki,1,10,5.5
2018,Czech Republic,rmwiki,1,10,5.5
2018,Czech Republic,roa_tarawiki,1,10,5.5
2018,Czech Republic,rowiki,1,10,5.5
2018,Czech Republic,ruewiki,1,10,5.5
2018,Czech Republic,ruwiki,12,27,19.5
2018,Czech Republic,scowiki,1,10,5.5
2018,Czech Republic,shwiki,1,10,5.5
2018,Czech Republic,simplewiki,1,10,5.5
2018,Czech Republic,skwiki,17,35,26.0
2018,Czech Republic,slwiki,1,10,5.5
2018,Czech Republic,sqwiki,1,10,5.5
2018,Czech Republic,srwiki,1,10,5.5
2018,Czech Republic,svwiki,1,10,5.5
2018,Czech Republic,swwiki,1,10,5.5
2018,Czech Republic,tgwiki,1,10,5.5
2018,Czech Republic,thwiki,1,10,5.5
2018,Czech Republic,tlwiki,1,10,5.5
2018,Czech Republic,trwiki,1,10,5.5
2018,Czech Republic,ukwiki,1,12,6.5
2018,Czech Republic,vepwiki,1,10,5.5
2018,Czech Republic,viwiki,1,10,5.5
2018,Czech Republic,yowiki,1,10,5.5
2018,Czech Republic,zh_min_nanwiki,1,10,5.5
2018,Czech Republic,zhwiki,1,10,5.5
2018,Côte d'Ivoire,arwiki,1,10,5.5
2018,Côte d'Ivoire,enwiki,4,15,9.5
2018,Côte d'Ivoire,eswiki,1,10,5.5
2018,Côte d'Ivoire,frwiki,22,33,27.5
2018,Côte d'Ivoire,hewiki,1,10,5.5
